wl (nm),n,k
455.042087632905,1.39721277654508,0.774022775637771
455.826086372026,1.3909341844079,0.77547304550685
456.610085111148,1.38463332595313,0.777001696624702
457.39408385027,1.37831139415585,0.778609713994392
458.178082589394,1.3719696250632,0.7802980742639
458.962081328514,1.3656092987384,0.782067744232592
459.746080067638,1.35923174017874,0.783919679271116
460.53007880676,1.35283832020232,0.785854821653001
461.314077545881,1.34643045629768,0.787874098796302
462.098076285004,1.34000961343068,0.789978421413949
462.882075024125,1.33357730480247,0.792168681571818
463.666073763247,1.32713509255149,0.794445750654115
464.450072502369,1.32068458839351,0.796810477235676
465.234071241491,1.3142274541918,0.799263684861855
466.018069980613,1.3077654024509,0.801806169736584
466.802068719736,1.30130019672593,0.804438698320321
467.586067458858,1.29483365194044,0.80716200483971
468.37006619798,1.28836763460453,0.809976788711954
469.154064937102,1.28190406292627,0.81288371188708
469.938063676224,1.27544490680823,0.815883396112394
470.722062415346,1.268992187722,0.818976420124085
471.506061154468,1.26254797845356,0.822163316771475
472.29005989359,1.25611440271237,0.825444570080627
473.074058632713,1.24969363459787,0.8288206122645
473.858057371834,1.24328789791773,0.832291820687663
474.642056110956,1.2368994653522,0.835858514794591
475.426054850078,1.23053065746078,0.83952095301082
476.210053589202,1.22418384152723,0.843279329627558
476.994052328322,1.217861430241,0.847133771680324
477.778051067445,1.21156588021373,0.851084335833121
478.562049806567,1.20529969033137,0.855131005279866
479.346048545689,1.19906539994345,0.859273686675186
480.130047284811,1.19286558689332,0.863512207106694
480.914046023933,1.18670286539474,0.867846311120739
481.698044763056,1.18057988376186,0.872275657813692
482.482043502178,1.17449932200267,0.876799817999675
483.2660422413,1.16846388928721,0.881418271465562
484.050040980421,1.1624763213055,0.88613040432218
484.834039719543,1.15653937753109,0.890935506460227
485.618038458665,1.15065583841101,0.89583276911624
486.402037197788,1.14482850250374,0.900821282553028
487.186035936909,1.13906018359135,0.905900033855347
487.970034676032,1.13335370779444,0.911067904838671
488.754033415154,1.1277119107224,0.916323670065092
489.538032154276,1.1221376346954,0.92166599495546
490.322030893399,1.116633726078,0.92709343398214
491.106029632519,1.11120303277024,0.932604428919508
491.890028371643,1.10584840190576,0.93819730712286
492.674027110765,1.10057267781416,0.94387027979662
493.458025849887,1.09537870031103,0.949621440202767
494.242024589007,1.09026930338868,0.955448761747074
495.026023328131,1.08524731439086,0.961350095865719
495.810022067252,1.08031555376993,0.967323169614235
496.594020806374,1.07547683554103,0.973365582837992
497.378019545497,1.07073396857338,0.979474804770413
498.162018284619,1.06608975888889,0.98564816986556
498.94601702374,1.06154701318161,0.991882872617319
499.730015762864,1.05710854383054,0.998175961044479
500.514014501984,1.0527771757612,1.00452432841985
501.298013241108,1.04855575563045,1.01092470267989
502.08201198023,1.04444716398333,1.01737363274391
502.866010719351,1.04045433129283,1.02386747066651
503.650009458473,1.03658025919804,1.03040234807549
504.434008197594,1.03282804890374,1.03697414460122
505.218006936717,1.02920093977964,1.04357844476976
506.00200567584,1.02570236307634,1.05021047768692
506.786004414962,1.02233601914749,1.05686502989636
507.570003154084,1.01910599348822,1.06353631396758
508.354001893206,1.01601694207599,1.07021775828578
509.138000632328,1.01307441446129,1.07690164098143
509.921999371451,1.01028549835838,1.08357836238978
510.705998110572,1.00766045910679,1.09023460763953
511.489996849694,1.00521987099014,1.09684177386884
512.273995588817,1.00293146184661,1.10332922171829
513.057994327937,1.000737557739,1.10971007082815
513.841993067061,0.998622559608126,1.11599890415123
514.625991806182,0.996576930196052,1.12220405898032
515.409990545306,0.994593618902405,1.12833140974757
516.193989284428,0.99266697655379,1.13438549546753
516.977988023549,0.990792264796646,1.14037002076523
517.761986762672,0.988965389936526,1.14628812302371
518.545985501792,0.98718274159964,1.15214253146181
519.329984240915,0.985441087226359,1.15793566926008
520.113982980036,0.983737499134455,1.1636697228178
520.897981719159,0.982069301901789,1.16934669072591
521.68198045828,0.980434033102235,1.1749684195557
522.465979197402,0.978829413186826,1.18053663071918
523.249977936525,0.977253321844646,1.18605294107509
524.033976675648,0.97570377908571,1.19151887903023
524.817975414769,0.974178929848799,1.19693589731784
525.601974153891,0.972677031294448,1.20230538327548
526.385972893013,0.971196442180865,1.20762866720714
527.169971632136,0.969735613880534,1.21290702925555
527.953970371258,0.968293082707503,1.21814170509977
528.737969110381,0.966867463304267,1.22333389071566
